Num Requests,Total Requests,Successful Requests,Failed Requests,Success Rate (%),Execution Time (seconds),Requests Per Second,Total Energy Consumption (J),Average Power Consumption (W),Number of Samples,Average CPU Usage (%),Average Memory Usage (MB)
10000,10000,10000,0,100.0,8.719063520431519,1146.912162821941,11.103016201927742,1.2734184326,11,107.4625,57.22
50000,50000,39869,10131,79.738,73.97094440460205,675.941079331269,201.59702312187997,2.7253541879794865,39,79.18666666666665,57.963
1000,1000,0,1.1611106395721436,861.2443688988062,0.9696789747774731,0.8351305566666662,27,10.28375,0.8227,55.82
1000,1000,0,0.8196167945861816,1220.0823684986744,0.07323088107339518,0.08934770682727274,11,11.9975,0.9598,53.34
1000,1000,0,1.0348994731903076,966.2774268473418,0.8298133446582909,0.8018299034399997,25,13.36625,1.0693000000000001,55.64
100000,84696,15304,181.9544186592102,549.5881921246114,802.0119833802383,4.407763160082191,73,11.384097222222222,0.9107277777777782,58.9083333333333
10000,10000,0,7.943052291870117,1258.9618741696077,8.846562470246463,1.11374848675,12,8.7415625,0.699325,55.22
10000,10000,0,9.713831901550293,1029.4598569699394,19.466471047994393,2.0039950500777777,9,13.440625,1.0752499999999998,60.055
10000,10000,0,7.931741714477539,1260.7571401054752,9.815456982644077,1.2374907474266663,15,11.170625000000001,0.89365,57.1825
100000,81502,18498,159.47696471214294,627.0498073530601,615.9623335357325,3.862390625803224,62,10.744599056603773,0.859567924528302,60.46471698113207
100000,80509,19491,153.80326342582703,650.1812625596588,673.3178811489028,4.377786700693878,49,9.931803278688527,0.7945442622950826,55.41213114754102
50000,41153,8847,75.83485174179077,659.327457647632,404.33418103978687,5.3317725525,24,10.913833333333333,0.8731066666666668,60.160333333333305
50000,41370,8630,80.07206511497498,624.4374979989003,271.20934777488293,3.3870657311692303,39,12.877413793103448,1.0301931034482759,69.09172413793104
10000,10000,0,8.837897300720215,1131.490858033062,8.760487745218139,0.9912411795624999,16,12.793125,1.02345,57.505
10000,10000,0,7.105605363845825,1407.3396266673074,9.556422656193854,1.3449132293242856,14,13.224583333333333,1.0579666666666665,62.35
50000,50000,0,54.582651138305664,916.0419832540967,263.7729667871801,4.832542232490909,33,19.432784090909095,1.5546227272727273,61.93545454545456
